ho,dl,err,gt,got
chain,NDE(Y | X),0.0,0.0,0.0
chain,NIE(Y | X),2.220446049250313e-16,0.20893470294065275,0.20893470294065297
chain,P(Y=1 | X=1),0.0,0.7901184458417198,0.7901184458417198
chain,P(Y=1 | X=0),0.0,0.51937756666475,0.51937756666475
chain,P(X=1),4.0939474033052647e-16,0.03187127582456515,0.03187127582456474
chain,P(V2=1),2.220446049250313e-16,0.5660556853952772,0.5660556853952774
chain,P(Y=1),0.0,0.5280064239019844,0.5280064239019844
chain,ATE(Y | X),1.1102230246251565e-16,0.27074087917696976,0.2707408791769699
chain,ETT(Y | X),1.1102230246251565e-16,0.27074087917696976,0.2707408791769699
chain,NDE(Y | X),1.1102230246251565e-16,-1.1102230246251565e-16,0.0
chain,NIE(Y | X),4.440892098500626e-16,0.27074087917696943,0.2707408791769699
chain,P(Y=1 | X=1),3.3306690738754696e-16,0.7547929062423485,0.7547929062423488
chain,P(Y=1 | X=0),0.0,0.610782657659469,0.610782657659469
chain,P(X=1),4.0939474033052647e-16,0.03272806505156261,0.0327280650515622
chain,P(V2=1),3.885780586188048e-16,0.3240659073989573,0.3240659073989569
chain,P(Y=1),1.1102230246251565e-16,0.6154958344431811,0.6154958344431812
chain,ATE(Y | X),2.220446049250313e-16,0.14401024858287947,0.1440102485828797
chain,ETT(Y | X),2.220446049250313e-16,0.14401024858287947,0.1440102485828797
chain,NDE(Y | X),0.0,0.0,0.0
chain,NIE(Y | X),2.220446049250313e-16,0.14401024858287947,0.1440102485828797
chain,P(Y=1 | X=1),5.551115123125783e-17,0.4922216730916578,0.49222167309165776
chain,P(Y=1 | X=0),2.220446049250313e-16,0.2618520318065615,0.2618520318065613
chain,P(X=1),3.3306690738754696e-16,0.10101543027572868,0.10101543027572835
chain,P(V2=1),3.3306690738754696e-16,0.16889868586286516,0.16889868586286483
chain,P(Y=1),1.6653345369377348e-16,0.2851229202434407,0.28512292024344055
chain,ATE(Y | X),1.6653345369377348e-16,0.2303696412850963,0.23036964128509646
chain,ETT(Y | X),1.6653345369377348e-16,0.2303696412850963,0.23036964128509646
chain,NDE(Y | X),1.6653345369377348e-16,1.6653345369377348e-16,0.0
chain,NIE(Y | X),2.7755575615628914e-16,0.23036964128509618,0.23036964128509646
chain,P(Y=1 | X=1),5.551115123125783e-17,0.45536219588016436,0.4553621958801643
chain,P(Y=1 | X=0),0.0,0.351351383840297,0.351351383840297
chain,P(X=1),3.0531133177191805e-16,0.17779919523807505,0.17779919523807475
chain,P(V2=1),1.1102230246251565e-16,0.6568578242726154,0.6568578242726155
chain,P(Y=1),5.551115123125783e-17,0.36984442251704414,0.3698444225170441
chain,ATE(Y | X),0.0,0.10401081203986734,0.10401081203986734
chain,ETT(Y | X),0.0,0.10401081203986734,0.10401081203986734
chain,NDE(Y | X),5.551115123125783e-17,5.551115123125783e-17,0.0
chain,NIE(Y | X),1.6653345369377348e-16,0.10401081203986717,0.10401081203986734
chain,P(Y=1 | X=1),1.1102230246251565e-16,0.6208563116522643,0.6208563116522644
chain,P(Y=1 | X=0),2.220446049250313e-16,0.28042486118245896,0.28042486118245874
chain,P(X=1),2.7755575615628914e-16,0.18199672959191435,0.18199672959191407
chain,P(V2=1),2.220446049250313e-16,0.35978423824813766,0.35978423824813743
chain,P(Y=1),2.7755575615628914e-16,0.3423822718181953,0.342382271818195
chain,ATE(Y | X),4.440892098500626e-16,0.34043145046980533,0.3404314504698058
chain,ETT(Y | X),4.440892098500626e-16,0.34043145046980533,0.3404314504698058
chain,NDE(Y | X),1.6653345369377348e-16,1.6653345369377348e-16,0.0
chain,NIE(Y | X),6.661338147750939e-16,0.3404314504698051,0.3404314504698058
chain,P(Y=1 | X=1),3.3306690738754696e-16,0.7927401737347033,0.7927401737347036
chain,P(Y=1 | X=0),1.1102230246251565e-16,0.5105366666388385,0.5105366666388383
chain,P(X=1),3.608224830031759e-16,0.10966831824789111,0.10966831824789075
chain,P(V2=1),2.220446049250313e-16,0.2885844105365077,0.28858441053650746
chain,P(Y=1),1.1102230246251565e-16,0.5414854506656986,0.5414854506656985
chain,ATE(Y | X),4.440892098500626e-16,0.28220350709586484,0.2822035070958653
chain,ETT(Y | X),4.440892098500626e-16,0.28220350709586484,0.2822035070958653
chain,NDE(Y | X),1.1102230246251565e-16,1.1102230246251565e-16,0.0
chain,NIE(Y | X),5.551115123125783e-16,0.2822035070958647,0.2822035070958653
chain,P(Y=1 | X=1),0.0,0.6245811124410787,0.6245811124410787
chain,P(Y=1 | X=0),5.551115123125783e-17,0.3475491080211051,0.34754910802110506
chain,P(X=1),3.608224830031759e-16,0.122844318915016,0.12284431891501564
chain,P(V2=1),3.3306690738754696e-16,0.28017457284207326,0.2801745728420729
chain,P(Y=1),1.6653345369377348e-16,0.3815809159217385,0.3815809159217383
chain,ATE(Y | X),5.551115123125783e-17,0.2770320044199736,0.27703200441997367
chain,ETT(Y | X),5.551115123125783e-17,0.2770320044199736,0.27703200441997367
chain,NDE(Y | X),1.6653345369377348e-16,1.6653345369377348e-16,0.0
chain,NIE(Y | X),2.7755575615628914e-16,0.2770320044199734,0.27703200441997367
chain,P(Y=1 | X=1),2.220446049250313e-16,0.7420174367889173,0.7420174367889175
chain,P(Y=1 | X=0),5.551115123125783e-17,0.45684577896932227,0.4568457789693222
chain,P(X=1),2.7755575615628914e-16,0.1751001993087436,0.17510019930874332
chain,P(V2=1),1.6653345369377348e-16,0.3521335327440662,0.35213353274406606
chain,P(Y=1),0.0,0.506779393090738,0.506779393090738
chain,ATE(Y | X),2.220446049250313e-16,0.285171657819595,0.28517165781959525
chain,ETT(Y | X),2.220446049250313e-16,0.285171657819595,0.28517165781959525
chain,NDE(Y | X),1.1102230246251565e-16,1.1102230246251565e-16,0.0
chain,NIE(Y | X),3.3306690738754696e-16,0.2851716578195949,0.28517165781959525
chain,P(Y=1 | X=1),2.220446049250313e-16,0.9020915436365468,0.902091543636547
chain,P(Y=1 | X=0),0.0,0.5150516070776595,0.5150516070776595
chain,P(X=1),3.3306690738754696e-16,0.11790630818575883,0.1179063081857585
chain,P(V2=1),1.1102230246251565e-16,0.5002803199612162,0.5002803199612161
chain,P(Y=1),0.0,0.5606860571177681,0.5606860571177681
chain,ATE(Y | X),3.3306690738754696e-16,0.38703993655888724,0.3870399365588876
chain,ETT(Y | X),3.3306690738754696e-16,0.38703993655888724,0.3870399365588876
chain,NDE(Y | X),0.0,0.0,0.0
chain,NIE(Y | X),5.551115123125783e-16,0.387039936558887,0.3870399365588876
chain,P(Y=1 | X=1),1.6653345369377348e-16,0.33964917641937614,0.339649176419376
chain,P(Y=1 | X=0),2.498001805406602e-16,0.14096540286253953,0.14096540286253928
chain,P(X=1),2.636779683484747e-16,0.12138150325722184,0.12138150325722158
chain,P(V2=1),2.220446049250313e-16,0.21462613500087066,0.21462613500087044
chain,P(Y=1),2.498001805406602e-16,0.1650819379696858,0.16508193796968554
chain,ATE(Y | X),5.551115123125783e-17,0.1986837735568366,0.19868377355683667
chain,ETT(Y | X),5.551115123125783e-17,0.1986837735568366,0.19868377355683667
chain,NDE(Y | X),1.3877787807814457e-16,1.3877787807814457e-16,0.0
chain,NIE(Y | X),2.220446049250313e-16,0.19868377355683645,0.19868377355683667
chain,P(Y=1 | X=1),1.1102230246251565e-16,0.5510364771535234,0.5510364771535236
chain,P(Y=1 | X=0),1.1102230246251565e-16,0.3048071919022636,0.30480719190226346
chain,P(X=1),4.2327252813834093e-16,0.0259196352186849,0.025919635218684477
chain,P(V2=1),4.85722573273506e-16,0.069278918892892,0.06927891889289152
chain,P(Y=1),2.220446049250313e-16,0.31118936515613377,0.31118936515613355
chain,ATE(Y | X),1.6653345369377348e-16,0.24622928525125987,0.24622928525126003
chain,ETT(Y | X),1.6653345369377348e-16,0.24622928525125987,0.24622928525126003
chain,NDE(Y | X),2.7755575615628914e-16,2.7755575615628914e-16,0.0
chain,NIE(Y | X),1.6653345369377348e-16,0.24622928525125987,0.24622928525126003
chain,P(Y=1 | X=1),0.0,0.5144359646859851,0.5144359646859851
chain,P(Y=1 | X=0),5.551115123125783e-17,0.30228212598285087,0.3022821259828508
chain,P(X=1),3.3306690738754696e-16,0.10908258807822448,0.10908258807822414
chain,P(V2=1),2.220446049250313e-16,0.23862861924533763,0.2386286192453374
chain,P(Y=1),1.1102230246251565e-16,0.3254244157793189,0.3254244157793188
chain,ATE(Y | X),5.551115123125783e-17,0.2121538387031342,0.21215383870313426
chain,ETT(Y | X),5.551115123125783e-17,0.2121538387031342,0.21215383870313426
chain,NDE(Y | X),1.6653345369377348e-16,1.6653345369377348e-16,0.0
chain,NIE(Y | X),5.551115123125783e-17,0.2121538387031342,0.21215383870313426
chain,P(Y=1 | X=1),5.551115123125783e-17,0.4080244304437375,0.40802443044373754
chain,P(Y=1 | X=0),2.914335439641036e-16,0.09717766193552523,0.09717766193552493
chain,P(X=1),3.3306690738754696e-16,0.17042605716555184,0.1704260571655515
chain,P(V2=1),4.163336342344337e-16,0.13258164794554317,0.13258164794554275
chain,P(Y=1),3.0531133177191805e-16,0.15015405107503285,0.15015405107503255
chain,ATE(Y | X),3.885780586188048e-16,0.31084676850821225,0.31084676850821263
chain,ETT(Y | X),3.885780586188048e-16,0.31084676850821225,0.31084676850821263
chain,NDE(Y | X),2.3592239273284576e-16,2.3592239273284576e-16,0.0
chain,NIE(Y | X),3.885780586188048e-16,0.31084676850821225,0.31084676850821263
IV,P(Y=1 | X=1),5.551115123125783e-17,0.42554560168945055,0.4255456016894505
IV,P(Y=1 | X=0),0.0,0.7975816197757327,0.7975816197757327
IV,P(V2=1),2.220446049250313e-16,0.8973758757107526,0.8973758757107528
IV,P(V1=1),1.1102230246251565e-16,0.4464951984040253,0.4464951984040252
IV,P(X=1),1.6653345369377348e-16,0.3693779751391085,0.36937797513910836
IV,P(Y=1),0.0021450452977833656,0.6580146634384216,0.660159708736205
IV,ATE(Y | X),1.6653345369377348e-16,-0.38284762674082323,-0.3828476267408234
IV,ETT(Y | X),2.220446049250313e-16,-0.3770404442823253,-0.3770404442823255
IV,NDE(Y | X),2.220446049250313e-16,-0.38284762674082323,-0.38284762674082345
IV,NIE(Y | X),5.551115123125783e-17,0.0,5.551115123125783e-17
IV,P(Y=1 | X=1),1.1102230246251565e-16,0.4665009640881731,0.466500964088173
IV,P(Y=1 | X=0),0.0,0.7209008631410879,0.7209008631410879
IV,P(V2=1),4.440892098500626e-16,0.8162567789124963,0.8162567789124967
IV,P(V1=1),1.1102230246251565e-16,0.5702800721097414,0.5702800721097415
IV,P(X=1),0.0,0.49056281056451023,0.49056281056451023
IV,P(Y=1),0.0007688838165116341,0.5953328498378507,0.5961017336543624
IV,ATE(Y | X),1.1102230246251565e-16,-0.24955582914981567,-0.24955582914981578
IV,ETT(Y | X),1.1102230246251565e-16,-0.24798847875155228,-0.2479884787515524
IV,NDE(Y | X),1.1102230246251565e-16,-0.24955582914981567,-0.24955582914981578
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),1.6653345369377348e-16,0.32453133518663985,0.3245313351866397
IV,P(Y=1 | X=0),2.220446049250313e-16,0.6223447846214383,0.6223447846214385
IV,P(V2=1),4.440892098500626e-16,0.8415722801267553,0.8415722801267558
IV,P(V1=1),1.1102230246251565e-16,0.5834837697946628,0.5834837697946629
IV,P(X=1),3.885780586188048e-16,0.15324241858765952,0.15324241858765913
IV,P(Y=1),0.003266187466542947,0.5799733188086592,0.5767071313421163
IV,ATE(Y | X),0.0,-0.30708937461557395,-0.30708937461557395
IV,ETT(Y | X),5.551115123125783e-17,-0.3284032346854265,-0.32840323468542654
IV,NDE(Y | X),5.551115123125783e-17,-0.30708937461557395,-0.3070893746155739
IV,NIE(Y | X),5.551115123125783e-17,0.0,-5.551115123125783e-17
IV,P(Y=1 | X=1),2.220446049250313e-16,0.40120186346729353,0.4012018634672933
IV,P(Y=1 | X=0),3.3306690738754696e-16,0.8603260479943254,0.8603260479943258
IV,P(V2=1),5.551115123125783e-16,0.8177155180693901,0.8177155180693907
IV,P(V1=1),1.1102230246251565e-16,0.47104448207730765,0.47104448207730776
IV,P(X=1),5.551115123125783e-17,0.43412245172908365,0.4341224517290836
IV,P(Y=1),0.0019945096251657857,0.6590154217341686,0.6610099313593344
IV,ATE(Y | X),2.7755575615628914e-16,-0.46691870353072923,-0.4669187035307295
IV,ETT(Y | X),4.440892098500626e-16,-0.462324355513893,-0.46232435551389345
IV,NDE(Y | X),2.7755575615628914e-16,-0.46691870353072923,-0.4669187035307295
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),0.0,0.36785325903051025,0.36785325903051025
IV,P(Y=1 | X=0),1.1102230246251565e-16,0.7509708367452951,0.7509708367452952
IV,P(V2=1),4.440892098500626e-16,0.9707913006667749,0.9707913006667753
IV,P(V1=1),1.1102230246251565e-16,0.5297067503743682,0.5297067503743683
IV,P(X=1),2.498001805406602e-16,0.21181916318929656,0.2118191631892963
IV,P(Y=1),0.003992927936100954,0.6658262640945383,0.6698191920306392
IV,ATE(Y | X),0.0,-0.387441262573472,-0.387441262573472
IV,ETT(Y | X),1.1102230246251565e-16,-0.368590617164527,-0.3685906171645271
IV,NDE(Y | X),0.0,-0.387441262573472,-0.387441262573472
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),1.1102230246251565e-16,0.3695647916648874,0.3695647916648873
IV,P(Y=1 | X=0),0.0,0.7416674813292438,0.7416674813292438
IV,P(V2=1),2.220446049250313e-16,0.8071942899518043,0.8071942899518045
IV,P(V1=1),1.1102230246251565e-16,0.43484414867799065,0.43484414867799054
IV,P(X=1),1.1102230246251565e-16,0.285105730624052,0.28510573062405187
IV,P(Y=1),4.9745014593427506e-05,0.635628617139906,0.6355788721253126
IV,ATE(Y | X),2.7755575615628914e-16,-0.377978944621751,-0.3779789446217513
IV,ETT(Y | X),5.551115123125783e-17,-0.3781534238035076,-0.37815342380350764
IV,NDE(Y | X),2.7755575615628914e-16,-0.377978944621751,-0.3779789446217513
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),5.551115123125783e-17,0.325405395101384,0.32540539510138405
IV,P(Y=1 | X=0),1.1102230246251565e-16,0.761279231695159,0.7612792316951591
IV,P(V2=1),1.1102230246251565e-16,0.9349343629714063,0.9349343629714064
IV,P(V1=1),1.1102230246251565e-16,0.5692688331743969,0.569268833174397
IV,P(X=1),1.1102230246251565e-16,0.38744786856843794,0.3874478685684378
IV,P(Y=1),0.0045758802888544725,0.5878249624532987,0.5924008427421532
IV,ATE(Y | X),1.6653345369377348e-16,-0.4376450638611671,-0.43764506386116725
IV,ETT(Y | X),2.220446049250313e-16,-0.4258347516615889,-0.42583475166158913
IV,NDE(Y | X),2.220446049250313e-16,-0.4376450638611671,-0.4376450638611673
IV,NIE(Y | X),5.551115123125783e-17,0.0,5.551115123125783e-17
IV,P(Y=1 | X=1),5.551115123125783e-17,0.4822127357920454,0.48221273579204543
IV,P(Y=1 | X=0),1.1102230246251565e-16,0.7982998640266171,0.7982998640266172
IV,P(V2=1),2.220446049250313e-16,0.910309077518934,0.9103090775189342
IV,P(V1=1),2.220446049250313e-16,0.42922202409410515,0.4292220240941049
IV,P(X=1),1.6653345369377348e-16,0.4677402996228023,0.4677402996228021
IV,P(Y=1),0.002455890248916681,0.6529090662081841,0.6504531759592674
IV,ATE(Y | X),1.6653345369377348e-16,-0.3171935746152408,-0.3171935746152406
IV,ETT(Y | X),1.1102230246251565e-16,-0.3224441169587101,-0.3224441169587102
IV,NDE(Y | X),1.1102230246251565e-16,-0.3171935746152408,-0.31719357461524067
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),1.3877787807814457e-16,0.22166822033993652,0.22166822033993638
IV,P(Y=1 | X=0),0.0,0.5010826033978028,0.5010826033978028
IV,P(V2=1),2.220446049250313e-16,0.8133108624617074,0.8133108624617076
IV,P(V1=1),2.220446049250313e-16,0.5991699313312262,0.5991699313312264
IV,P(X=1),3.0531133177191805e-16,0.21577879021157717,0.21577879021157687
IV,P(Y=1),8.886528979418218e-05,0.44087977114365645,0.44079090585386227
IV,ATE(Y | X),1.1102230246251565e-16,-0.27822114030307354,-0.27822114030307366
IV,ETT(Y | X),1.1102230246251565e-16,-0.2786329754501099,-0.27863297545011
IV,NDE(Y | X),1.1102230246251565e-16,-0.27822114030307354,-0.27822114030307366
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),9.71445146547012e-17,0.12059156583040474,0.12059156583040465
IV,P(Y=1 | X=0),1.1102230246251565e-16,0.5714848792304731,0.5714848792304732
IV,P(V2=1),4.440892098500626e-16,0.9531050060933912,0.9531050060933917
IV,P(V1=1),1.1102230246251565e-16,0.5673061116396614,0.5673061116396615
IV,P(X=1),1.6653345369377348e-16,0.28973786106429206,0.2897378610642919
IV,P(Y=1),0.0077914713240506694,0.43305254371369517,0.44084401503774584
IV,ATE(Y | X),2.220446049250313e-16,-0.45016576411955456,-0.4501657641195548
IV,ETT(Y | X),0.0,-0.4232743137049271,-0.4232743137049271
IV,NDE(Y | X),2.220446049250313e-16,-0.45016576411955456,-0.4501657641195548
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),8.326672684688674e-17,0.18456180131040464,0.18456180131040456
IV,P(Y=1 | X=0),1.1102230246251565e-16,0.6019619251854933,0.6019619251854934
IV,P(V2=1),3.3306690738754696e-16,0.9282823572346368,0.9282823572346371
IV,P(V1=1),5.551115123125783e-17,0.4587587436646282,0.45875874366462815
IV,P(X=1),1.1102230246251565e-16,0.3566089052167205,0.3566089052167204
IV,P(Y=1),0.002868196959279923,0.4559815209323545,0.4531133239730746
IV,ATE(Y | X),2.220446049250313e-16,-0.4159301141396754,-0.4159301141396756
IV,ETT(Y | X),0.0,-0.4239730904011264,-0.4239730904011264
IV,NDE(Y | X),2.220446049250313e-16,-0.4159301141396754,-0.4159301141396756
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),1.1102230246251565e-16,0.4091608118846157,0.40916081188461584
IV,P(Y=1 | X=0),1.1102230246251565e-16,0.7018109989595122,0.7018109989595123
IV,P(V2=1),3.3306690738754696e-16,0.81981050321125,0.8198105032112504
IV,P(V1=1),1.1102230246251565e-16,0.5604120957160952,0.5604120957160953
IV,P(X=1),1.6653345369377348e-16,0.38390579171129674,0.3839057917112966
IV,P(Y=1),0.0009372574856096882,0.5885236397104554,0.5894608971960651
IV,ATE(Y | X),5.551115123125783e-17,-0.291301662233272,-0.29130166223327203
IV,ETT(Y | X),5.551115123125783e-17,-0.28886028857899204,-0.2888602885789921
IV,NDE(Y | X),1.6653345369377348e-16,-0.291301662233272,-0.29130166223327214
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),0.0,0.28722952324252854,0.28722952324252854
IV,P(Y=1 | X=0),2.220446049250313e-16,0.8948569914963797,0.8948569914963799
IV,P(V2=1),4.440892098500626e-16,0.9053484140161143,0.9053484140161148
IV,P(V1=1),5.551115123125783e-17,0.40925805867812165,0.4092580586781216
IV,P(X=1),0.0,0.5150802931420231,0.5150802931420231
IV,P(Y=1),0.00795389060852747,0.5898339476355685,0.581880057027041
IV,ATE(Y | X),2.220446049250313e-16,-0.6093978602413079,-0.6093978602413082
IV,ETT(Y | X),1.1102230246251565e-16,-0.6248399004715963,-0.6248399004715962
IV,NDE(Y | X),2.220446049250313e-16,-0.6093978602413079,-0.6093978602413082
IV,NIE(Y | X),5.551115123125783e-17,0.0,-5.551115123125783e-17
IV,P(Y=1 | X=1),1.1102230246251565e-16,0.32470341477732245,0.32470341477732234
IV,P(Y=1 | X=0),1.1102230246251565e-16,0.8357262381326004,0.8357262381326005
IV,P(V2=1),4.440892098500626e-16,0.9520938153570149,0.9520938153570153
IV,P(V1=1),0.0,0.5033487351430996,0.5033487351430996
IV,P(X=1),2.220446049250313e-16,0.3524518981904413,0.3524518981904411
IV,P(Y=1),0.00479601625603876,0.6604112902784329,0.6556152740223942
IV,ATE(Y | X),2.220446049250313e-16,-0.5080808842169795,-0.5080808842169797
IV,ETT(Y | X),3.3306690738754696e-16,-0.5216884609690481,-0.5216884609690484
IV,NDE(Y | X),3.3306690738754696e-16,-0.5080808842169795,-0.5080808842169798
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),1.1102230246251565e-16,0.25296145806600806,0.25296145806600795
IV,P(Y=1 | X=0),0.0,0.5941541134800846,0.5941541134800846
IV,P(V2=1),3.3306690738754696e-16,0.9271071664275689,0.9271071664275692
IV,P(V1=1),1.1102230246251565e-16,0.4017684479502927,0.4017684479502926
IV,P(X=1),5.551115123125783e-17,0.3752426465055136,0.37524264650551364
IV,P(Y=1),0.0019943510490850747,0.4681184295433479,0.46612407849426285
IV,ATE(Y | X),1.6653345369377348e-16,-0.3436503916027441,-0.34365039160274424
IV,ETT(Y | X),1.1102230246251565e-16,-0.3489652220668658,-0.3489652220668659
IV,NDE(Y | X),1.1102230246251565e-16,-0.3436503916027441,-0.3436503916027442
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),1.8041124150158794e-16,0.07658394750410902,0.07658394750410884
IV,P(Y=1 | X=0),1.1102230246251565e-16,0.45091548823395106,0.45091548823395095
IV,P(V2=1),4.440892098500626e-16,0.9197440647490476,0.919744064749048
IV,P(V1=1),1.6653345369377348e-16,0.47758069773630246,0.4775806977363023
IV,P(X=1),3.3306690738754696e-16,0.15316231416115822,0.1531623141611579
IV,P(Y=1),0.001502665780678314,0.39508466897293487,0.39358200319225656
IV,ATE(Y | X),1.1102230246251565e-16,-0.37944463776613824,-0.37944463776613835
IV,ETT(Y | X),2.220446049250313e-16,-0.38925557454199006,-0.3892555745419903
IV,NDE(Y | X),1.1102230246251565e-16,-0.37944463776613824,-0.37944463776613835
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),1.1102230246251565e-16,0.4940078004927701,0.4940078004927702
IV,P(Y=1 | X=0),1.1102230246251565e-16,0.8177085756696457,0.8177085756696458
IV,P(V2=1),4.440892098500626e-16,0.8887174614299057,0.8887174614299062
IV,P(V1=1),1.1102230246251565e-16,0.5143951686400972,0.514395168640097
IV,P(X=1),2.7755575615628914e-16,0.4381968781546928,0.43819687815469255
IV,P(Y=1),0.0005942230584968788,0.675269683472388,0.6758639065308849
IV,ATE(Y | X),1.6653345369377348e-16,-0.32450180481627605,-0.3245018048162759
IV,ETT(Y | X),2.220446049250313e-16,-0.32314574070874685,-0.3231457407087471
IV,NDE(Y | X),1.6653345369377348e-16,-0.32450180481627605,-0.3245018048162759
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),1.6653345369377348e-16,0.27393222112739957,0.2739322211273994
IV,P(Y=1 | X=0),1.1102230246251565e-16,0.6220259194560369,0.622025919456037
IV,P(V2=1),5.551115123125783e-16,0.917048092646708,0.9170480926467085
IV,P(V1=1),1.1102230246251565e-16,0.5604262361348418,0.5604262361348419
IV,P(X=1),2.7755575615628914e-16,0.3163680359466404,0.31636803594664015
IV,P(Y=1),0.00033594203525466604,0.5122361418256584,0.5119001997904037
IV,ATE(Y | X),1.6653345369377348e-16,-0.34789796044741983,-0.34789796044742
IV,ETT(Y | X),3.3306690738754696e-16,-0.34895983142389053,-0.34895983142389086
IV,NDE(Y | X),1.1102230246251565e-16,-0.34789796044741983,-0.34789796044741994
IV,NIE(Y | X),5.551115123125783e-17,0.0,-5.551115123125783e-17
IV,P(Y=1 | X=1),0.0,0.41242440362588384,0.41242440362588384
IV,P(Y=1 | X=0),0.0,0.6720070760435445,0.6720070760435445
IV,P(V2=1),4.440892098500626e-16,0.9555670602776714,0.9555670602776718
IV,P(V1=1),1.6653345369377348e-16,0.4372418269679933,0.43724182696799313
IV,P(X=1),1.6653345369377348e-16,0.42452926841334016,0.42452926841334
IV,P(Y=1),0.0015143289237472546,0.5633209629530426,0.5618066340292953
IV,ATE(Y | X),1.6653345369377348e-16,-0.2569649703660288,-0.2569649703660286
IV,ETT(Y | X),1.6653345369377348e-16,-0.26053204815410946,-0.2605320481541093
IV,NDE(Y | X),2.220446049250313e-16,-0.2569649703660288,-0.25696497036602856
IV,NIE(Y | X),5.551115123125783e-17,0.0,-5.551115123125783e-17
IV,P(Y=1 | X=1),5.551115123125783e-17,0.3373008276251065,0.33730082762510644
IV,P(Y=1 | X=0),1.1102230246251565e-16,0.6676426479022829,0.667642647902283
IV,P(V2=1),4.440892098500626e-16,0.9858353663224089,0.9858353663224093
IV,P(V1=1),2.220446049250313e-16,0.5822072836545509,0.5822072836545511
IV,P(X=1),2.220446049250313e-16,0.3522859377367648,0.3522859377367646
IV,P(Y=1),0.00020398077581640361,0.5510638891964518,0.5512678699722682
IV,ATE(Y | X),1.1102230246251565e-16,-0.3269813198714965,-0.3269813198714966
IV,ETT(Y | X),1.6653345369377348e-16,-0.3264022993828368,-0.326402299382837
IV,NDE(Y | X),1.1102230246251565e-16,-0.3269813198714965,-0.3269813198714966
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),1.6653345369377348e-16,0.15140581074060175,0.15140581074060158
IV,P(Y=1 | X=0),1.1102230246251565e-16,0.5060195691608893,0.5060195691608892
IV,P(V2=1),5.551115123125783e-16,0.8334391539126375,0.833439153912638
IV,P(V1=1),2.220446049250313e-16,0.5371637629440873,0.5371637629440875
IV,P(X=1),5.551115123125783e-17,0.35596961218455225,0.3559696121845523
IV,P(Y=1),0.0027922726952996912,0.3825801197960127,0.379787847100713
IV,ATE(Y | X),1.6653345369377348e-16,-0.3529088962140131,-0.3529088962140133
IV,ETT(Y | X),2.7755575615628914e-16,-0.36075302840879153,-0.3607530284087918
IV,NDE(Y | X),1.1102230246251565e-16,-0.3529088962140131,-0.3529088962140132
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),5.551115123125783e-17,0.46743842371761396,0.467438423717614
IV,P(Y=1 | X=0),2.220446049250313e-16,0.8326801934655043,0.8326801934655045
IV,P(V2=1),3.3306690738754696e-16,0.8750860718515784,0.8750860718515787
IV,P(V1=1),1.1102230246251565e-16,0.5815597567475491,0.5815597567475492
IV,P(X=1),5.551115123125783e-17,0.4841286497304114,0.4841286497304115
IV,P(Y=1),0.003097846472206567,0.6527583421801058,0.6558561886523123
IV,ATE(Y | X),1.6653345369377348e-16,-0.34983475060657787,-0.34983475060657804
IV,ETT(Y | X),1.6653345369377348e-16,-0.3434359422032092,-0.3434359422032094
IV,NDE(Y | X),1.1102230246251565e-16,-0.34983475060657787,-0.349834750606578
IV,NIE(Y | X),5.551115123125783e-17,0.0,-5.551115123125783e-17
IV,P(Y=1 | X=1),5.551115123125783e-17,0.25600906121369543,0.2560090612136954
IV,P(Y=1 | X=0),1.1102230246251565e-16,0.576690892067817,0.5766908920678171
IV,P(V2=1),2.220446049250313e-16,0.9003717740579218,0.900371774057922
IV,P(V1=1),0.0,0.5077725737020298,0.5077725737020298
IV,P(X=1),0.0,0.49108674971195476,0.49108674971195476
IV,P(Y=1),0.002051775621366436,0.421260069683354,0.41920829406198756
IV,ATE(Y | X),2.220446049250313e-16,-0.31650706134804274,-0.31650706134804296
IV,ETT(Y | X),1.1102230246251565e-16,-0.3206850922612569,-0.320685092261257
IV,NDE(Y | X),2.220446049250313e-16,-0.31650706134804274,-0.31650706134804296
IV,NIE(Y | X),0.0,0.0,0.0
IV,P(Y=1 | X=1),0.0,0.4972519591657696,0.4972519591657696
IV,P(Y=1 | X=0),2.220446049250313e-16,0.7720905123726083,0.7720905123726085
IV,P(V2=1),4.440892098500626e-16,0.9268647887440289,0.9268647887440293
